send_time_ms,snapshot_id,seq_num,clients_count,cpu_percent,payload_bytes
1765461297552,773,773,4,0.0,303
1765461297603,774,774,4,0.0,303
1765461297654,775,775,4,0.0,303
1765461297704,776,776,4,0.0,303
1765461297755,777,777,4,0.0,303
1765461297806,778,778,4,0.0,303
1765461297856,779,779,4,0.0,303
1765461297907,780,780,4,0.0,303
1765461297957,781,781,4,0.0,303
1765461298008,782,782,4,19.7,303
1765461298058,783,783,4,0.0,303
1765461298109,784,784,4,0.0,303
1765461298160,785,785,4,0.0,303
1765461298210,786,786,4,0.0,303
1765461298261,787,787,4,0.0,303
1765461298312,788,788,4,0.0,303
1765461298363,789,789,4,0.0,303
1765461298414,790,790,4,0.0,303
1765461298464,791,791,4,0.0,303
1765461298515,792,792,4,0.0,303
1765461298565,793,793,4,0.0,303
1765461298616,794,794,4,0.0,303
1765461298667,795,795,4,0.0,303
1765461298717,796,796,4,0.0,303
1765461298767,797,797,4,0.0,303
1765461298818,798,798,4,0.0,303
1765461298868,799,799,4,0.0,303
1765461298919,800,800,4,0.0,303
1765461298970,801,801,4,0.0,303
1765461299020,802,802,4,0.0,303
1765461299071,803,803,4,19.7,303
1765461299122,804,804,4,0.0,303
1765461299172,805,805,4,0.0,303
1765461299223,806,806,4,0.0,303
1765461299274,807,807,4,0.0,303
1765461299325,808,808,4,0.0,303
1765461299376,809,809,4,0.0,303
1765461299427,810,810,4,0.0,303
1765461299477,811,811,4,0.0,303
1765461299527,812,812,4,0.0,303
1765461299578,813,813,4,0.0,303
1765461299628,814,814,4,0.0,303
1765461299679,815,815,4,0.0,303
1765461299730,816,816,4,0.0,303
1765461299780,817,817,4,0.0,303
1765461299831,818,818,4,0.0,303
1765461299882,819,819,4,0.0,303
1765461299932,820,820,4,19.8,303
1765461299983,821,821,4,0.0,303
1765461300033,822,822,4,0.0,303
1765461300084,823,823,4,0.0,303
1765461300135,824,824,4,0.0,303
1765461300186,825,825,4,0.0,303
1765461300237,826,826,4,0.0,303
1765461300287,827,827,4,19.7,303
1765461300338,828,828,4,0.0,303
1765461300389,829,829,4,0.0,303
1765461300440,830,830,4,0.0,303
1765461300491,831,831,4,0.0,303
1765461300542,832,832,4,0.0,303
1765461300592,833,833,4,0.0,303
1765461300643,834,834,4,0.0,303
1765461300694,835,835,4,0.0,303
1765461300745,836,836,4,0.0,303
1765461300148,837,837,4,0.0,303
1765461300199,838,838,4,0.0,303
1765461300250,839,839,4,0.0,303
1765461300301,840,840,4,0.0,303
1765461300352,841,841,4,0.0,303
1765461300402,842,842,4,0.0,303
1765461300453,843,843,4,0.0,303
1765461300504,844,844,4,0.0,303
1765461300555,845,845,4,0.0,303
1765461300606,846,846,4,0.0,303
1765461300657,847,847,4,19.7,303
1765461300708,848,848,4,0.0,303
1765461300759,849,849,4,0.0,303
1765461300810,850,850,4,0.0,303
1765461300860,851,851,4,0.0,303
1765461300911,852,852,4,0.0,303
1765461300962,853,853,4,0.0,303
1765461301012,854,854,4,0.0,303
1765461301063,855,855,4,0.0,303
1765461301114,856,856,4,0.0,303
1765461301165,857,857,4,19.7,303
1765461301216,858,858,4,0.0,303
1765461301267,859,859,4,0.0,303
1765461301317,860,860,4,0.0,303
1765461301368,861,861,4,0.0,303
1765461301419,862,862,4,0.0,303
1765461301470,863,863,4,0.0,303
1765461301521,864,864,4,0.0,303
1765461301572,865,865,4,0.0,303
1765461301622,866,866,4,0.0,303
1765461301673,867,867,4,0.0,303
1765461301723,868,868,4,0.0,303
1765461301774,869,869,4,0.0,303
1765461301824,870,870,4,0.0,303
1765461301875,871,871,4,0.0,303
1765461301925,872,872,4,0.0,303
1765461301976,873,873,4,0.0,303
1765461302026,874,874,4,19.7,303
1765461302077,875,875,4,0.0,303
1765461302127,876,876,4,0.0,303
1765461302177,877,877,4,0.0,303
1765461302228,878,878,4,0.0,303
1765461302278,879,879,4,0.0,303
1765461302330,880,880,4,0.0,303
1765461302381,881,881,4,0.0,303
1765461302431,882,882,4,0.0,303
1765461302482,883,883,4,0.0,303
1765461302532,884,884,4,0.0,303
1765461302582,885,885,4,0.0,303
1765461302632,886,886,4,0.0,303
1765461302684,887,887,4,0.0,303
1765461302734,888,888,4,0.0,303
1765461302785,889,889,4,0.0,303
1765461302835,890,890,4,0.0,303
1765461302886,891,891,4,0.0,303
1765461302937,892,892,4,19.7,303
1765461302987,893,893,4,0.0,303
1765461303039,894,894,4,0.0,303
1765461303090,895,895,4,0.0,303
1765461303141,896,896,4,0.0,303
1765461303192,897,897,4,0.0,303
1765461303243,898,898,4,0.0,303
1765461303293,899,899,4,0.0,303
1765461303344,900,900,4,0.0,303
1765461303395,901,901,4,0.0,303
1765461303487,902,902,4,0.0,303
1765461303537,903,903,4,0.0,303
1765461303588,904,904,4,0.0,303
1765461303639,905,905,4,0.0,303
1765461303690,906,906,4,0.0,303
1765461303741,907,907,4,0.0,303
1765461303792,908,908,4,19.6,303
1765461303842,909,909,4,0.0,303
1765461303894,910,910,4,0.0,303
1765461303944,911,911,4,0.0,303
1765461303995,912,912,4,0.0,303
1765461304046,913,913,4,0.0,303
1765461304096,914,914,4,0.0,303
1765461304147,915,915,4,0.0,303
1765461304197,916,916,4,0.0,303
1765461304248,917,917,4,0.0,303
1765461304299,918,918,4,0.0,303
1765461304350,919,919,4,0.0,303
1765461304400,920,920,4,0.0,303
1765461304451,921,921,4,0.0,303
1765461304503,922,922,4,0.0,303
1765461304554,923,923,4,0.0,303
1765461304604,924,924,4,0.0,303
1765461304655,925,925,4,0.0,303
1765461304705,926,926,4,19.7,303
1765461304756,927,927,4,0.0,303
1765461304807,928,928,4,0.0,303
1765461304857,929,929,4,0.0,303
1765461304907,930,930,4,0.0,303
1765461304959,931,931,4,0.0,303
1765461305010,932,932,4,0.0,303
1765461305060,933,933,4,0.0,303
1765461305111,934,934,4,0.0,303
1765461305162,935,935,4,0.0,303
1765461305212,936,936,4,0.0,303
1765461305263,937,937,4,0.0,303
1765461305314,938,938,4,0.0,303
1765461305364,939,939,4,0.0,303
1765461305415,940,940,4,0.0,303
1765461305466,941,941,4,0.0,303
1765461305516,942,942,4,0.0,303
1765461305567,943,943,4,0.0,303
1765461305618,944,944,4,0.0,303
1765461305669,945,945,4,0.0,303
1765461305720,946,946,4,0.0,303
1765461305770,947,947,4,19.8,303
1765461305821,948,948,4,0.0,303
1765461305871,949,949,4,0.0,303
1765461305922,950,950,4,0.0,303
1765461305973,951,951,4,0.0,303
1765461306024,952,952,4,19.8,303
1765461306074,953,953,4,0.0,303
1765461306125,954,954,4,0.0,303
1765461306176,955,955,4,0.0,303
1765461306227,956,956,4,0.0,303
1765461306277,957,957,4,0.0,303
1765461306328,958,958,4,0.0,303
1765461306379,959,959,4,0.0,303
1765461306429,960,960,4,0.0,303
1765461306480,961,961,4,0.0,303
1765461306530,962,962,4,0.0,303
1765461306581,963,963,4,0.0,303
1765461306632,964,964,4,0.0,303
1765461306682,965,965,4,0.0,303
1765461306733,966,966,4,0.0,303
1765461306784,967,967,4,0.0,303
1765461306834,968,968,4,0.0,303
1765461306885,969,969,4,0.0,303
1765461306936,970,970,4,0.0,303
1765461306986,971,971,4,0.0,303
1765461307037,972,972,4,0.0,303
1765461307088,973,973,4,0.0,303
1765461307139,974,974,4,0.0,303
1765461307189,975,975,4,0.0,303
1765461307240,976,976,4,0.0,303
1765461307291,977,977,4,0.0,303
1765461307341,978,978,4,0.0,303
1765461307392,979,979,4,0.0,303
1765461307443,980,980,4,0.0,303
1765461307493,981,981,4,0.0,303
1765461307544,982,982,4,19.7,303
1765461307595,983,983,4,0.0,303
1765461307646,984,984,4,0.0,303
1765461307696,985,985,4,0.0,303
1765461307746,986,986,4,0.0,303
1765461307797,987,987,4,0.0,303
1765461307848,988,988,4,0.0,303
1765461307898,989,989,4,19.9,303
1765461307949,990,990,4,0.0,303
1765461308000,991,991,4,0.0,303
1765461308050,992,992,4,0.0,303
1765461308101,993,993,4,0.0,303
1765461308152,994,994,4,0.0,303
1765461308203,995,995,4,0.0,303
1765461308253,996,996,4,0.0,303
1765461308304,997,997,4,0.0,303
1765461308354,998,998,4,0.0,303
1765461308405,999,999,4,0.0,303
1765461308455,1000,1000,4,0.0,303
1765461308506,1001,1001,4,0.0,303
1765461308557,1002,1002,4,0.0,303
1765461308607,1003,1003,4,0.0,303
1765461308658,1004,1004,4,0.0,303
1765461308709,1005,1005,4,0.0,303
1765461308760,1006,1006,4,0.0,303
1765461308811,1007,1007,4,0.0,303
1765461308861,1008,1008,4,0.0,303
1765461308912,1009,1009,4,0.0,303
1765461308963,1010,1010,4,0.0,303
1765461309013,1011,1011,4,0.0,303
1765461309064,1012,1012,4,19.9,303
1765461309114,1013,1013,4,0.0,303
1765461309165,1014,1014,4,0.0,303
1765461309215,1015,1015,4,0.0,303
1765461309265,1016,1016,4,0.0,303
1765461309315,1017,1017,4,0.0,303
1765461309366,1018,1018,4,0.0,303
1765461309416,1019,1019,4,0.0,303
1765461309466,1020,1020,4,0.0,303
1765461309516,1021,1021,4,0.0,303
1765461309566,1022,1022,4,0.0,303
1765461309617,1023,1023,4,0.0,303
1765461309667,1024,1024,4,0.0,303
1765461309718,1025,1025,4,0.0,303
1765461309768,1026,1026,4,0.0,303
1765461309819,1027,1027,4,20.1,303
1765461309869,1028,1028,4,0.0,303
1765461309919,1029,1029,4,0.0,303
1765461309969,1030,1030,4,0.0,303
1765461310020,1031,1031,4,0.0,303
1765461310070,1032,1032,4,0.0,303
1765461310120,1033,1033,4,0.0,303
1765461310171,1034,1034,4,0.0,303
1765461310221,1035,1035,4,0.0,303
1765461310271,1036,1036,4,0.0,303
1765461310322,1037,1037,4,0.0,303
1765461310373,1038,1038,4,0.0,303
1765461310423,1039,1039,4,0.0,303
1765461310473,1040,1040,4,0.0,303
1765461310524,1041,1041,4,0.0,303
1765461310575,1042,1042,4,19.8,303
1765461310626,1043,1043,4,0.0,303
1765461310676,1044,1044,4,0.0,303
1765461310727,1045,1045,4,0.0,303
1765461310778,1046,1046,4,0.0,303
1765461310828,1047,1047,4,0.0,303
1765461310879,1048,1048,4,0.0,303
1765461310930,1049,1049,4,0.0,303
1765461310980,1050,1050,4,0.0,303
1765461311031,1051,1051,4,0.0,303
1765461311082,1052,1052,4,0.0,303
1765461311132,1053,1053,4,0.0,303
1765461311183,1054,1054,4,19.7,303
1765461311234,1055,1055,4,0.0,303
1765461311284,1056,1056,4,0.0,303
1765461311335,1057,1057,4,0.0,303
1765461311385,1058,1058,4,0.0,303
1765461311436,1059,1059,4,0.0,303
1765461311487,1060,1060,4,0.0,303
1765461311538,1061,1061,4,0.0,303
1765461311588,1062,1062,4,0.0,303
1765461311639,1063,1063,4,0.0,303
1765461311690,1064,1064,4,0.0,303
1765461311740,1065,1065,4,0.0,303
1765461311791,1066,1066,4,0.0,303
1765461311841,1067,1067,4,0.0,303
1765461311892,1068,1068,4,0.0,303
1765461311943,1069,1069,4,0.0,303
1765461311993,1070,1070,4,0.0,303
1765461312044,1071,1071,4,0.0,303
1765461312095,1072,1072,4,0.0,303
1765461312145,1073,1073,4,0.0,303
1765461312196,1074,1074,4,0.0,303
1765461312247,1075,1075,4,0.0,303
1765461312297,1076,1076,4,0.0,303
1765461312348,1077,1077,4,0.0,303
1765461312399,1078,1078,4,0.0,303
1765461312449,1079,1079,4,0.0,303
1765461312500,1080,1080,4,0.0,303
1765461312551,1081,1081,4,0.0,303
1765461312601,1082,1082,4,0.0,303
1765461312652,1083,1083,4,19.8,303
1765461312702,1084,1084,4,0.0,303
1765461312753,1085,1085,4,0.0,303
1765461312804,1086,1086,4,0.0,303
1765461312854,1087,1087,4,0.0,303
1765461312905,1088,1088,4,0.0,303
1765461312956,1089,1089,4,19.7,303
1765461313006,1090,1090,4,0.0,303
1765461313057,1091,1091,4,0.0,303
1765461313108,1092,1092,4,0.0,303
1765461313158,1093,1093,4,0.0,303
1765461313209,1094,1094,4,0.0,303
1765461313259,1095,1095,4,0.0,303
1765461313310,1096,1096,4,0.0,303
1765461313360,1097,1097,4,0.0,303
1765461313410,1098,1098,4,0.0,303
1765461313461,1099,1099,4,0.0,303
1765461313511,1100,1100,4,0.0,303
1765461313562,1101,1101,4,0.0,303
1765461313613,1102,1102,4,0.0,303
1765461313664,1103,1103,4,0.0,303
1765461313715,1104,1104,4,0.0,303
1765461313766,1105,1105,4,0.0,303
1765461313816,1106,1106,4,0.0,303
1765461313867,1107,1107,4,0.0,303
1765461313918,1108,1108,4,19.6,303
1765461313969,1109,1109,4,0.0,303
1765461314020,1110,1110,4,0.0,303
1765461314070,1111,1111,4,0.0,303
1765461314120,1112,1112,4,0.0,303
1765461314172,1113,1113,4,0.0,303
1765461314222,1114,1114,4,0.0,303
1765461314273,1115,1115,4,0.0,303
1765461314323,1116,1116,4,0.0,303
1765461314374,1117,1117,4,0.0,303
1765461314425,1118,1118,4,0.0,303
1765461314475,1119,1119,4,0.0,303
1765461314526,1120,1120,4,0.0,303
1765461314576,1121,1121,4,0.0,303
1765461314626,1122,1122,4,0.0,303
1765461314676,1123,1123,4,0.0,303
1765461314727,1124,1124,4,0.0,303
1765461314778,1125,1125,4,0.0,303
1765461314828,1126,1126,4,0.0,303
1765461314879,1127,1127,4,0.0,303
1765461314930,1128,1128,4,0.0,303
1765461314980,1129,1129,4,0.0,303
1765461315031,1130,1130,4,0.0,303
1765461315082,1131,1131,4,19.6,303
1765461315133,1132,1132,4,0.0,303
1765461315184,1133,1133,4,0.0,303
1765461315235,1134,1134,4,0.0,303
1765461315286,1135,1135,4,0.0,303
1765461315336,1136,1136,4,0.0,303
1765461315387,1137,1137,4,0.0,303
1765461315437,1138,1138,4,0.0,303
1765461315487,1139,1139,4,0.0,303
1765461315538,1140,1140,4,0.0,303
1765461315588,1141,1141,4,0.0,303
1765461315638,1142,1142,4,0.0,303
1765461315689,1143,1143,4,0.0,303
1765461315740,1144,1144,4,0.0,303
1765461315791,1145,1145,4,0.0,303
1765461315842,1146,1146,4,0.0,303
1765461315893,1147,1147,4,0.0,303
1765461315944,1148,1148,4,0.0,303
1765461315994,1149,1149,4,0.0,303
1765461316045,1150,1150,4,0.0,303
1765461316096,1151,1151,4,0.0,303
1765461316147,1152,1152,4,0.0,303
1765461316198,1153,1153,4,0.0,303
1765461316249,1154,1154,4,19.6,303
1765461316300,1155,1155,4,0.0,303
1765461316351,1156,1156,4,0.0,303
1765461316402,1157,1157,4,19.6,303
1765461316453,1158,1158,4,0.0,303
1765461316503,1159,1159,4,0.0,303
1765461316554,1160,1160,4,0.0,303
1765461316605,1161,1161,4,0.0,303
1765461316656,1162,1162,4,0.0,303
1765461316707,1163,1163,4,0.0,303
1765461316758,1164,1164,4,0.0,303
1765461316808,1165,1165,4,0.0,303
1765461316859,1166,1166,4,0.0,303
1765461316909,1167,1167,4,0.0,303
1765461316960,1168,1168,4,0.0,303
1765461317010,1169,1169,4,0.0,303
1765461317061,1170,1170,4,0.0,303
1765461317111,1171,1171,4,0.0,303
1765461317161,1172,1172,4,0.0,303
1765461317212,1173,1173,4,0.0,303
1765461317263,1174,1174,4,0.0,303
1765461317314,1175,1175,4,19.6,303
1765461317365,1176,1176,4,0.0,303
1765461317415,1177,1177,4,0.0,303
1765461317466,1178,1178,4,0.0,303
1765461317517,1179,1179,4,0.0,303
1765461317568,1180,1180,4,0.0,303
1765461317618,1181,1181,4,0.0,303
1765461317669,1182,1182,4,0.0,303
1765461317720,1183,1183,4,0.0,303
1765461317771,1184,1184,4,0.0,303
1765461317821,1185,1185,4,0.0,303
1765461317872,1186,1186,4,0.0,303
1765461317923,1187,1187,4,0.0,303
1765461317974,1188,1188,4,0.0,303
1765461318024,1189,1189,4,0.0,303
1765461318075,1190,1190,4,0.0,303
1765461318126,1191,1191,4,0.0,303
1765461318176,1192,1192,4,0.0,303
1765461318227,1193,1193,4,0.0,303
1765461318278,1194,1194,4,0.0,303
1765461318330,1195,1195,4,0.0,303
1765461318381,1196,1196,4,0.0,303
1765461318431,1197,1197,4,0.0,303
1765461318483,1198,1198,4,19.5,303
1765461318534,1199,1199,4,0.0,303
1765461318584,1200,1200,4,0.0,303
1765461318635,1201,1201,4,0.0,303
1765461318685,1202,1202,4,0.0,303
1765461318736,1203,1203,4,0.0,303
1765461318787,1204,1204,4,0.0,303
1765461318838,1205,1205,4,0.0,303
1765461318888,1206,1206,4,0.0,303
1765461318939,1207,1207,4,0.0,303
1765461318990,1208,1208,4,0.0,303
1765461319041,1209,1209,4,0.0,303
1765461319092,1210,1210,4,19.7,303
1765461319143,1211,1211,4,0.0,303
1765461319194,1212,1212,4,0.0,303
1765461319244,1213,1213,4,0.0,303
1765461319295,1214,1214,4,0.0,303
1765461319346,1215,1215,4,0.0,303
1765461319397,1216,1216,4,0.0,303
1765461319448,1217,1217,4,0.0,303
1765461319499,1218,1218,4,0.0,303
1765461319550,1219,1219,4,0.0,303
1765461319600,1220,1220,4,0.0,303
1765461319651,1221,1221,4,0.0,303
1765461319702,1222,1222,4,0.0,303
1765461319752,1223,1223,4,0.0,303
1765461319803,1224,1224,4,0.0,303
1765461319854,1225,1225,4,0.0,303
1765461319904,1226,1226,4,0.0,303
1765461319955,1227,1227,4,0.0,303
1765461320006,1228,1228,4,0.0,303
1765461320056,1229,1229,4,0.0,303
1765461320107,1230,1230,4,0.0,303
1765461320158,1231,1231,4,0.0,303
1765461320208,1232,1232,4,19.8,303
1765461320260,1233,1233,4,0.0,303
1765461320311,1234,1234,4,0.0,303
1765461320361,1235,1235,4,0.0,303
1765461320413,1236,1236,4,0.0,303
1765461320463,1237,1237,4,0.0,303
1765461320515,1238,1238,4,0.0,303
1765461320565,1239,1239,4,0.0,303
1765461320616,1240,1240,4,0.0,303
1765461320667,1241,1241,4,0.0,303
1765461320717,1242,1242,4,0.0,303
1765461320768,1243,1243,4,0.0,303
1765461320819,1244,1244,4,0.0,303
1765461320870,1245,1245,4,19.6,303
1765461320921,1246,1246,4,0.0,303
1765461320972,1247,1247,4,0.0,303
1765461321022,1248,1248,4,0.0,303
1765461321073,1249,1249,4,0.0,303
1765461321124,1250,1250,4,0.0,303
1765461321175,1251,1251,4,0.0,303
1765461321225,1252,1252,4,0.0,303
1765461321276,1253,1253,4,0.0,303
1765461321327,1254,1254,4,0.0,303
1765461321378,1255,1255,4,0.0,303
1765461321429,1256,1256,4,0.0,303
1765461321480,1257,1257,4,0.0,303
1765461321531,1258,1258,4,0.0,303
1765461321582,1259,1259,4,0.0,303
1765461321633,1260,1260,4,0.0,303
1765461321683,1261,1261,4,0.0,303
1765461321733,1262,1262,4,0.0,303
1765461321784,1263,1263,4,0.0,303
1765461321835,1264,1264,4,0.0,303
1765461321885,1265,1265,4,0.0,303
1765461321936,1266,1266,4,0.0,303
1765461321987,1267,1267,4,0.0,303
1765461322037,1268,1268,4,0.0,303
1765461322087,1269,1269,4,0.0,303
1765461322138,1270,1270,4,19.8,303
1765461322188,1271,1271,4,0.0,303
1765461322239,1272,1272,4,0.0,303
1765461322289,1273,1273,4,0.0,303
1765461322340,1274,1274,4,0.0,303
1765461322390,1275,1275,4,19.8,303
1765461322440,1276,1276,4,0.0,303
1765461322491,1277,1277,4,0.0,303
1765461322541,1278,1278,4,0.0,303
1765461322592,1279,1279,4,0.0,303
1765461322643,1280,1280,4,0.0,303
1765461322694,1281,1281,4,0.0,303
1765461322744,1282,1282,4,0.0,303
1765461322796,1283,1283,4,0.0,303
1765461322846,1284,1284,4,0.0,303
1765461322897,1285,1285,4,0.0,303
1765461322947,1286,1286,4,0.0,303
1765461322998,1287,1287,4,0.0,303
