recv_time_ms,snapshot_id,seq_num,server_ts,latency_ms,jitter_ms
1765313886763,2176,2176,1765313886763,0,55
1765313886818,2177,2177,1765313886818,0,55
1765313886873,2178,2178,1765313886873,0,55
1765313886928,2179,2179,1765313886928,0,55
1765313886983,2180,2180,1765313886983,0,55
1765313887038,2181,2181,1765313887038,0,55
1765313887093,2182,2182,1765313887093,0,55
1765313887148,2183,2183,1765313887148,0,55
1765313887203,2184,2184,1765313887203,0,55
1765313887254,2185,2185,1765313887254,0,51
1765313887306,2186,2186,1765313887306,0,52
1765313887361,2187,2187,1765313887361,0,55
1765313887413,2188,2188,1765313887413,0,52
1765313887464,2189,2189,1765313887464,0,51
1765313887519,2190,2190,1765313887519,0,55
1765313887571,2191,2191,1765313887570,1,51
1765313887623,2192,2192,1765313887623,0,52
1765313887678,2193,2193,1765313887677,1,54
1765313887730,2194,2194,1765313887729,1,51
1765313887785,2195,2195,1765313887784,1,54
1765313887836,2196,2196,1765313887836,0,51
1765313887887,2197,2197,1765313887887,0,51
1765313887938,2198,2198,1765313887938,0,51
1765313887990,2199,2199,1765313887990,0,52
1765313888045,2200,2200,1765313888045,0,55
1765313888099,2201,2201,1765313888098,1,53
1765313888152,2202,2202,1765313888152,0,53
1765313888207,2203,2203,1765313888207,0,55
1765313888260,2204,2204,1765313888260,0,53
1765313888313,2205,2205,1765313888313,0,53
1765313888366,2206,2206,1765313888366,0,53
1765313888421,2207,2207,1765313888421,0,55
1765313888473,2208,2208,1765313888473,0,52
1765313888526,2209,2209,1765313888525,1,52
1765313888578,2210,2210,1765313888577,1,51
1765313888628,2211,2211,1765313888627,1,49
1765313888679,2212,2212,1765313888679,0,51
1765313888730,2213,2213,1765313888730,0,51
1765313888784,2214,2214,1765313888784,0,54
1765313888836,2215,2215,1765313888836,0,52
1765313888891,2216,2216,1765313888891,0,55
1765313888947,2217,2217,1765313888946,1,55
1765313889001,2218,2218,1765313889001,0,54
1765313889054,2219,2219,1765313889054,0,53
1765313889106,2220,2220,1765313889106,0,52
1765313889161,2221,2221,1765313889161,0,55
1765313889216,2222,2222,1765313889216,0,55
1765313889271,2223,2223,1765313889270,1,54
1765313889323,2224,2224,1765313889323,0,52
1765313889378,2225,2225,1765313889378,0,55
1765313889429,2226,2226,1765313889428,1,50
1765313889483,2227,2227,1765313889483,0,54
1765313889538,2228,2228,1765313889538,0,55
1765313889597,2229,2229,1765313889593,4,55
1765313889649,2230,2230,1765313889648,1,51
1765313889701,2231,2231,1765313889701,0,52
1765313889756,2232,2232,1765313889756,0,55
1765313889811,2233,2233,1765313889811,0,55
1765313889864,2234,2234,1765313889864,0,53
1765313889919,2235,2235,1765313889919,0,55
1765313889973,2236,2236,1765313889973,0,54
1765313890025,2237,2237,1765313890025,0,52
1765313890076,2238,2238,1765313890076,0,51
1765313890131,2239,2239,1765313890131,0,55
1765313890187,2240,2240,1765313890186,1,55
1765313890241,2241,2241,1765313890241,0,54
1765313890296,2242,2242,1765313890295,1,54
1765313890351,2243,2243,1765313890350,1,54
1765313890402,2244,2244,1765313890402,0,51
1765313890453,2245,2245,1765313890453,0,51
1765313890508,2246,2246,1765313890508,0,55
1765313890563,2247,2247,1765313890563,0,55
1765313890618,2248,2248,1765313890618,0,55
1765313890670,2249,2249,1765313890669,1,51
1765313890724,2250,2250,1765313890723,1,53
1765313890775,2251,2251,1765313890775,0,51
1765313890828,2252,2252,1765313890828,0,53
1765313890881,2253,2253,1765313890881,0,53
1765313890936,2254,2254,1765313890936,0,55
1765313890989,2255,2255,1765313890989,0,53
1765313891043,2256,2256,1765313891043,0,54
1765313891098,2257,2257,1765313891098,0,55
1765313891153,2258,2258,1765313891152,1,54
1765313891208,2259,2259,1765313891207,1,54
1765313891263,2260,2260,1765313891263,0,55
1765313891318,2261,2261,1765313891317,1,54
1765313891370,2262,2262,1765313891369,1,51
1765313891424,2263,2263,1765313891424,0,54
1765313891477,2264,2264,1765313891477,0,53
1765313891530,2265,2265,1765313891529,1,52
1765313891584,2266,2266,1765313891584,0,54
1765313891639,2267,2267,1765313891639,0,55
1765313891692,2268,2268,1765313891691,1,52
1765313891743,2269,2269,1765313891743,0,51
1765313891796,2270,2270,1765313891795,1,52
1765313891851,2271,2271,1765313891850,1,54
1765313891906,2272,2272,1765313891905,1,54
1765313891961,2273,2273,1765313891960,1,54
1765313892016,2274,2274,1765313892015,1,54
1765313892069,2275,2275,1765313892069,0,53
1765313892123,2276,2276,1765313892123,0,54
1765313892178,2277,2277,1765313892177,1,54
1765313892231,2278,2278,1765313892231,0,53
1765313892282,2279,2279,1765313892282,0,51
1765313892337,2280,2280,1765313892337,0,55
1765313892392,2281,2281,1765313892392,0,55
1765313892448,2282,2282,1765313892446,2,54
1765313892501,2283,2283,1765313892501,0,53
1765313892554,2284,2284,1765313892553,1,52
1765313892608,2285,2285,1765313892608,0,54
1765313892663,2286,2286,1765313892663,0,55
1765313892716,2287,2287,1765313892716,0,53
1765313892768,2288,2288,1765313892768,0,52
1765313892820,2289,2289,1765313892819,1,51
1765313892875,2290,2290,1765313892874,1,54
1765313892928,2291,2291,1765313892928,0,53
1765313892983,2292,2292,1765313892983,0,55
1765313893038,2293,2293,1765313893038,0,55
1765313893089,2294,2294,1765313893089,0,51
1765313893143,2295,2295,1765313893143,0,54
1765313893198,2296,2296,1765313893198,0,55
1765313893253,2297,2297,1765313893253,0,55
1765313893308,2298,2298,1765313893308,0,55
1765313893363,2299,2299,1765313893363,0,55
1765313893416,2300,2300,1765313893416,0,53
1765313893470,2301,2301,1765313893470,0,54
1765313893523,2302,2302,1765313893523,0,53
1765313893578,2303,2303,1765313893578,0,55
1765313893633,2304,2304,1765313893633,0,55
1765313893685,2305,2305,1765313893685,0,52
1765313893740,2306,2306,1765313893740,0,55
1765313893795,2307,2307,1765313893795,0,55
1765313893850,2308,2308,1765313893850,0,55
1765313893904,2309,2309,1765313893904,0,54
1765313893959,2310,2310,1765313893959,0,55
1765313894014,2311,2311,1765313894014,0,55
1765313894069,2312,2312,1765313894069,0,55
1765313894124,2313,2313,1765313894124,0,55
1765313894176,2314,2314,1765313894176,0,52
1765313894230,2315,2315,1765313894230,0,54
1765313894285,2316,2316,1765313894285,0,55
1765313894337,2317,2317,1765313894337,0,52
1765313894392,2318,2318,1765313894392,0,55
1765313894443,2319,2319,1765313894442,1,50
1765313894498,2320,2320,1765313894497,1,54
1765313894551,2321,2321,1765313894551,0,53
1765313894603,2322,2322,1765313894603,0,52
1765313894658,2323,2323,1765313894658,0,55
1765313894710,2324,2324,1765313894710,0,52
1765313894765,2325,2325,1765313894765,0,55
1765313894817,2326,2326,1765313894817,0,52
1765313894868,2327,2327,1765313894868,0,51
1765313894920,2328,2328,1765313894920,0,52
1765313894972,2329,2329,1765313894972,0,52
1765313895026,2330,2330,1765313895024,2,52
1765313895080,2331,2331,1765313895079,1,53
1765313895130,2332,2332,1765313895130,0,50
1765313895184,2333,2333,1765313895184,0,54
1765313895239,2334,2334,1765313895239,0,55
1765313895294,2335,2335,1765313895294,0,55
1765313895346,2336,2336,1765313895346,0,52
1765313895401,2337,2337,1765313895401,0,55
1765313895454,2338,2338,1765313895454,0,53
1765313895505,2339,2339,1765313895505,0,51
1765313895560,2340,2340,1765313895560,0,55
1765313895615,2341,2341,1765313895615,0,55
1765313895669,2342,2342,1765313895669,0,54
1765313895724,2343,2343,1765313895724,0,55
1765313895779,2344,2344,1765313895779,0,55
1765313895834,2345,2345,1765313895834,0,55
1765313895885,2346,2346,1765313895885,0,51
1765313895940,2347,2347,1765313895940,0,55
1765313895993,2348,2348,1765313895993,0,53
1765313896046,2349,2349,1765313896045,1,52
1765313896101,2350,2350,1765313896100,1,54
1765313896156,2351,2351,1765313896155,1,54
1765313896211,2352,2352,1765313896210,1,54
1765313896263,2353,2353,1765313896263,0,52
1765313896317,2354,2354,1765313896317,0,54
1765313896373,2355,2355,1765313896372,1,55
1765313896427,2356,2356,1765313896426,1,53
1765313896477,2357,2357,1765313896477,0,50
1765313896532,2358,2358,1765313896532,0,55
1765313896587,2359,2359,1765313896585,2,53
1765313896640,2360,2360,1765313896640,0,53
1765313896691,2361,2361,1765313896691,0,51
1765313896746,2362,2362,1765313896746,0,55
1765313896801,2363,2363,1765313896801,0,55
1765313896852,2364,2364,1765313896851,1,50
1765313896907,2365,2365,1765313896906,1,54
1765313896962,2366,2366,1765313896961,1,54
1765313897016,2367,2367,1765313897016,0,54
1765313897072,2368,2368,1765313897071,1,55
1765313897122,2369,2369,1765313897122,0,50
1765313897177,2370,2370,1765313897177,0,55
1765313897228,2371,2371,1765313897227,1,50
1765313897279,2372,2372,1765313897278,1,50
1765313897333,2373,2373,1765313897333,0,54
1765313897386,2374,2374,1765313897386,0,53
1765313897438,2375,2375,1765313897438,0,52
1765313897493,2376,2376,1765313897493,0,55
1765313897545,2377,2377,1765313897545,0,52
1765313897595,2378,2378,1765313897595,0,50
1765313897650,2379,2379,1765313897650,0,55
1765313897701,2380,2380,1765313897701,0,51
1765313897753,2381,2381,1765313897752,1,51
1765313897808,2382,2382,1765313897808,0,55
1765313897860,2383,2383,1765313897860,0,52
1765313897914,2384,2384,1765313897913,1,53
1765313897968,2385,2385,1765313897968,0,54
1765313898023,2386,2386,1765313898023,0,55
1765313898076,2387,2387,1765313898076,0,53
1765313898131,2388,2388,1765313898131,0,55
1765313898184,2389,2389,1765313898183,1,52
1765313898237,2390,2390,1765313898237,0,53
1765313898292,2391,2391,1765313898291,1,54
1765313898345,2392,2392,1765313898345,0,53
1765313898400,2393,2393,1765313898400,0,55
1765313898451,2394,2394,1765313898451,0,51
1765313898506,2395,2395,1765313898505,1,54
1765313898561,2396,2396,1765313898561,0,55
1765313898615,2397,2397,1765313898615,0,54
1765313898670,2398,2398,1765313898670,0,55
1765313898722,2399,2399,1765313898722,0,52
1765313898773,2400,2400,1765313898773,0,51
1765313898828,2401,2401,1765313898828,0,55
1765313898883,2402,2402,1765313898883,0,55
1765313898938,2403,2403,1765313898938,0,55
1765313898993,2404,2404,1765313898993,0,55
1765313899047,2405,2405,1765313899047,0,54
1765313899101,2406,2406,1765313899101,0,54
1765313899155,2407,2407,1765313899155,0,54
1765313899211,2408,2408,1765313899210,1,55
1765313899263,2409,2409,1765313899263,0,52
1765313899318,2410,2410,1765313899317,1,54
1765313899373,2411,2411,1765313899372,1,54
1765313899428,2412,2412,1765313899427,1,54
1765313899483,2413,2413,1765313899482,1,54
1765313899535,2414,2414,1765313899534,1,51
1765313899586,2415,2415,1765313899585,1,50
1765313899641,2416,2416,1765313899640,1,54
1765313899696,2417,2417,1765313899695,1,54
1765313899749,2418,2418,1765313899749,0,53
1765313899801,2419,2419,1765313899801,0,52
1765313899856,2420,2420,1765313899855,1,54
1765313899910,2421,2421,1765313899909,1,53
1765313899963,2422,2422,1765313899963,0,53
1765313900018,2423,2423,1765313900017,1,54
1765313900068,2424,2424,1765313900068,0,50
1765313900123,2425,2425,1765313900122,1,54
1765313900178,2426,2426,1765313900178,0,55
1765313900233,2427,2427,1765313900233,0,55
1765313900288,2428,2428,1765313900288,0,55
1765313900338,2429,2429,1765313900338,0,50
1765313900392,2430,2430,1765313900391,1,53
1765313900444,2431,2431,1765313900444,0,52
1765313900499,2432,2432,1765313900499,0,55
1765313900555,2433,2433,1765313900554,1,55
1765313900605,2434,2434,1765313900605,0,50
1765313900658,2435,2435,1765313900658,0,53
1765313900713,2436,2436,1765313900713,0,55
1765313900765,2437,2437,1765313900764,1,51
1765313900820,2438,2438,1765313900819,1,54
1765313900875,2439,2439,1765313900874,1,54
1765313900930,2440,2440,1765313900929,1,54
1765313900984,2441,2441,1765313900984,0,54
1765313901036,2442,2442,1765313901036,0,52
1765313901091,2443,2443,1765313901091,0,55
1765313901143,2444,2444,1765313901142,1,51
1765313901195,2445,2445,1765313901194,1,51
1765313901247,2446,2446,1765313901246,1,51
1765313901301,2447,2447,1765313901301,0,54
1765313901354,2448,2448,1765313901354,0,53
1765313901407,2449,2449,1765313901406,1,52
1765313901461,2450,2450,1765313901460,1,53
1765313901512,2451,2451,1765313901512,0,51
1765313901567,2452,2452,1765313901567,0,55
1765313901622,2453,2453,1765313901622,0,55
1765313901676,2454,2454,1765313901676,0,54
1765313901731,2455,2455,1765313901731,0,55
1765313901785,2456,2456,1765313901785,0,54
1765313901840,2457,2457,1765313901840,0,55
1765313901893,2458,2458,1765313901893,0,53
1765313901948,2459,2459,1765313901948,0,55
1765313902003,2460,2460,1765313902003,0,55
1765313902057,2461,2461,1765313902057,0,54
1765313902111,2462,2462,1765313902111,0,54
1765313902165,2463,2463,1765313902165,0,54
1765313902217,2464,2464,1765313902216,1,51
1765313902271,2465,2465,1765313902271,0,54
1765313902325,2466,2466,1765313902325,0,54
1765313902380,2467,2467,1765313902380,0,55
1765313902433,2468,2468,1765313902433,0,53
1765313902485,2469,2469,1765313902484,1,51
1765313902540,2470,2470,1765313902539,1,54
1765313902592,2471,2471,1765313902592,0,52
1765313902647,2472,2472,1765313902646,1,54
1765313902697,2473,2473,1765313902697,0,50
1765313902748,2474,2474,1765313902748,0,51
1765313902803,2475,2475,1765313902803,0,55
1765313902854,2476,2476,1765313902853,1,50
1765313902909,2477,2477,1765313902908,1,54
1765313902964,2478,2478,1765313902963,1,54
1765313903018,2479,2479,1765313903018,0,54
1765313903073,2480,2480,1765313903073,0,55
1765313903124,2481,2481,1765313903124,0,51
1765313903178,2482,2482,1765313903178,0,54
1765313903233,2483,2483,1765313903233,0,55
1765313903286,2484,2484,1765313903286,0,53
1765313903340,2485,2485,1765313903340,0,54
1765313903393,2486,2486,1765313903392,1,52
1765313903446,2487,2487,1765313903446,0,53
1765313903501,2488,2488,1765313903501,0,55
1765313903555,2489,2489,1765313903554,1,53
1765313903610,2490,2490,1765313903609,1,54
1765313903665,2491,2491,1765313903664,1,54
1765313903720,2492,2492,1765313903719,1,54
1765313903774,2493,2493,1765313903773,1,53
1765313903829,2494,2494,1765313903828,1,54
1765313903884,2495,2495,1765313903883,1,54
1765313903938,2496,2496,1765313903937,1,53
1765313903989,2497,2497,1765313903989,0,51
1765313904043,2498,2498,1765313904042,1,53
1765313904097,2499,2499,1765313904097,0,54
1765313904152,2500,2500,1765313904152,0,55
1765313904206,2501,2501,1765313904206,0,54
1765313904261,2502,2502,1765313904261,0,55
1765313904316,2503,2503,1765313904316,0,55
1765313904371,2504,2504,1765313904371,0,55
1765313904426,2505,2505,1765313904426,0,55
1765313904476,2506,2506,1765313904476,0,50
1765313904526,2507,2507,1765313904526,0,50
1765313904581,2508,2508,1765313904580,1,54
1765313904632,2509,2509,1765313904632,0,51
1765313904687,2510,2510,1765313904687,0,55
1765313904742,2511,2511,1765313904742,0,55
1765313904797,2512,2512,1765313904797,0,55
1765313904850,2513,2513,1765313904850,0,53
1765313904900,2514,2514,1765313904900,0,50
1765313904951,2515,2515,1765313904951,0,51
1765313905005,2516,2516,1765313905004,1,53
1765313905058,2517,2517,1765313905058,0,53
1765313905109,2518,2518,1765313905109,0,51
1765313905164,2519,2519,1765313905164,0,55
1765313905219,2520,2520,1765313905219,0,55
1765313905273,2521,2521,1765313905272,1,53
1765313905328,2522,2522,1765313905327,1,54
1765313905379,2523,2523,1765313905379,0,51
1765313905431,2524,2524,1765313905431,0,52
1765313905484,2525,2525,1765313905484,0,53
1765313905539,2526,2526,1765313905539,0,55
1765313905593,2527,2527,1765313905592,1,53
1765313905648,2528,2528,1765313905647,1,54
1765313905702,2529,2529,1765313905702,0,54
1765313905757,2530,2530,1765313905756,1,54
1765313905809,2531,2531,1765313905808,1,51
1765313905863,2532,2532,1765313905863,0,54
1765313905914,2533,2533,1765313905914,0,51
1765313905968,2534,2534,1765313905967,1,53
1765313906019,2535,2535,1765313906019,0,51
1765313906071,2536,2536,1765313906071,0,52
1765313906123,2537,2537,1765313906122,1,51
1765313906176,2538,2538,1765313906176,0,53
1765313906229,2539,2539,1765313906229,0,53
1765313906284,2540,2540,1765313906284,0,55
1765313906339,2541,2541,1765313906339,0,55
1765313906393,2542,2542,1765313906393,0,54
1765313906444,2543,2543,1765313906444,0,51
1765313906499,2544,2544,1765313906499,0,55
1765313906553,2545,2545,1765313906552,1,53
1765313906608,2546,2546,1765313906607,1,54
1765313906659,2547,2547,1765313906659,0,51
1765313906714,2548,2548,1765313906714,0,55
1765313906766,2549,2549,1765313906766,0,52
1765313906819,2550,2550,1765313906819,0,53
1765313906869,2551,2551,1765313906869,0,50
1765313906921,2552,2552,1765313906921,0,52
1765313906975,2553,2553,1765313906975,0,54
1765313907030,2554,2554,1765313907030,0,55
1765313907085,2555,2555,1765313907085,0,55
1765313907140,2556,2556,1765313907140,0,55
1765313907195,2557,2557,1765313907195,0,55
1765313907251,2558,2558,1765313907250,1,55
1765313907305,2559,2559,1765313907305,0,54
1765313907360,2560,2560,1765313907360,0,55
1765313907413,2561,2561,1765313907412,1,52
1765313907465,2562,2562,1765313907465,0,52
1765313907516,2563,2563,1765313907516,0,51
1765313907567,2564,2564,1765313907567,0,51
1765313907622,2565,2565,1765313907622,0,55
1765313907677,2566,2566,1765313907677,0,55
1765313907732,2567,2567,1765313907732,0,55
1765313907785,2568,2568,1765313907784,1,52
1765313907837,2569,2569,1765313907836,1,51
1765313907892,2570,2570,1765313907891,1,54
1765313907942,2571,2571,1765313907942,0,50
1765313907993,2572,2572,1765313907993,0,51
1765313908048,2573,2573,1765313908048,0,55
1765313908103,2574,2574,1765313908103,0,55
1765313908156,2575,2575,1765313908156,0,53
1765313908209,2576,2576,1765313908208,1,52
